ID: 65012,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 22560,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 22979
ID: 22561,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 22979
ID: 65013,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 40493,SRC: 192.168.10.107,DST: 20.190.155.131,TOS: 0x0,TTL: 128,PROTO: TCP,FLAGS: -/-/-,P_SRC: 3787,P_DST: 47873
ID: 65014,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 65015,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 22562,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 22979
ID: 22563,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 22979
ID: 22564,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 22979
ID: 65016,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 65017,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 65018,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 22565,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 22979
ID: 22566,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 35267
ID: 65019,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 31939,P_DST: 39181
ID: 22567,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 22979
ID: 22568,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 35267
ID: 65020,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
ID: 22569,SRC: 52.115.151.98,DST: 192.168.10.107,TOS: 0x0,TTL: 113,PROTO: UDP,P_SRC: 38925,P_DST: 22979
ID: 65021,SRC: 192.168.10.107,DST: 52.115.151.98,TOS: 0x0,TTL: 128,PROTO: UDP,P_SRC: 22979,P_DST: 38925
